make,model,year,price_usd,total_price,mileage,engine_,transmission,fuel_type,drive_type,color,Country,landing_cost,import_duty,excise_duty,vat,rdl,idf,total_cost
BMW,7,2025,"84,210",86633.00,"8,400","2,990",AT,PETROL,-,GRAY,JAPAN,,0,0,0,0,0,250000
SUZUKI,JIMNY,2026,"21,670",23421.00,40,"1,500",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,YARIS,2020,"10,110",11617.00,"27,290","1,500",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,JIMNY,2025,"20,510",22248.00,"1,245","1,500",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,HARRIER,2024,"17,990",20056.00,"26,244","2,500",AT,HYBRID(PETROL),-,BLACK,JAPAN,,0,0,0,0,0,250000
HONDA,FREED,2025,"20,660",22519.00,"11,510","1,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2023,"19,310",21147.00,"39,980","2,000",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
DAIHATSU,MOVE,2019,"5,070",6413.00,"76,064",660,AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,AQUA,2019,"10,060",11670.00,"44,200","1,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
MAZDA,CX-30,2020,"12,180",14036.00,"50,554","1,800",AT,DIESEL,4WD,RED,JAPAN,,0,0,0,0,0,250000
MAZDA,CX8,2018,"11,730",13922.00,"91,854","2,200",AT,DIESEL,-,PEARL,JAPAN,,0,0,0,0,0,250000
MAZDA,CX-60,2022,"21,990",24169.00,"40,545","3,300",AT,-,4WD,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,SWIFT,2019,"7,380",8856.00,"33,000","1,200",MT,PETROL,-,SILVER,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2024,"21,760",23520.00,"6,900","2,000",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
VOLVO,XC40,2021,"17,330",19380.00,"57,000","2,000",AT,HYBRID(PETROL),4WD,PEARL,JAPAN,,0,0,0,0,0,250000
VOLVO,XC90,2019,"26,280",28703.00,"59,500","2,000",AT,DIESEL,4WD,YELLOW,JAPAN,,0,0,0,0,0,250000
TOYOTA,LAND,2019,"26,930",29453.00,"49,970","2,700",AT,PETROL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2025,"16,780",18942.00,"35,073","2,000",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2020,"11,090",13270.00,"37,221","2,000",AT,HYBRID(PETROL),-,PEARL,JAPAN,,0,0,0,0,0,250000
CHRYSLER,JEEP,2020,"30,050",32473.00,"30,000","3,600",AT,PETROL,4WD,GREEN,JAPAN,,0,0,0,0,0,250000
VOLVO,XC40,2021,"18,360",20319.00,"21,500","2,000",AT,HYBRID(PETROL),4WD,PEARL,JAPAN,,0,0,0,0,0,250000
MAZDA,CX-30,2022,"15,100",16993.00,"51,983","2,000",AT,PETROL,4WD,GRAY,JAPAN,,0,0,0,0,0,250000
TOYOTA,CROWN,2021,"25,120",27093.00,"86,269","2,500",AT,HYBRID(PETROL),4WD,BLACK,JAPAN,,0,0,0,0,0,250000
DAIHATSU,MIRA,2026,"9,510",10785.00,6,660,AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
HONDA,FIT,2018,"14,980",16641.00,"30,661","1,300",AT,PETROL,-,PINK,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2022,"26,610",28868.00,"21,000","2,000",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,COROLLA,2019,"15,330",17114.00,"29,477","1,800",AT,HYBRID(PETROL),-,PEARL,JAPAN,,0,0,0,0,0,250000
SUZUKI,ALTO,2020,"4,040",5271.00,"29,301",660,AT,PETROL,-,SILVER,JAPAN,,0,0,0,0,0,250000
DAIHATSU,ROCKY,2021,"11,200",12829.00,"77,286","1,200",AT,HYBRID(PETROL),2WD,PEARL,JAPAN,,0,0,0,0,0,250000
SUBARU,IMPREZA,2018,"8,800",10509.00,"85,334","2,000",AT,PETROL,-,BLUE(D),JAPAN,,0,0,0,0,0,250000
SUBARU,FORESTER,2022,"20,020",22101.00,"35,533","1,800",AT,PETROL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
SUZUKI,CARRY,2020,"9,470",10858.00,"32,300",660,AT,PETROL,4WD,SILVER,JAPAN,,0,0,0,0,0,250000
HONDA,VEZEL,2024,"23,210",25090.00,"9,880","1,500",AT,HYBRID(PETROL),-,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2024,"20,360",22210.00,"12,240","2,000",AT,HYBRID(PETROL),2WD,YELLOW,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2025,"26,160",28418.00,"29,555","2,000",AT,PETROL,2WD,PEARL,JAPAN,,0,0,0,0,0,250000
SUZUKI,WAGON,2020,"4,110",5446.00,"45,000",660,AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,ALPHARD,2020,"23,260",25718.00,"95,241","2,500",AT,PETROL,-,WINE,JAPAN,,0,0,0,0,0,250000
DAIHATSU,HIJET,2020,"6,870",8234.00,"29,657",660,AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
NISSAN,CLIPPER,2025,"11,600",13115.00,7,660,AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
DAIHATSU,MOVE,2018,"5,110",6454.00,"34,000",660,AT,PETROL,2WD,BLUE,JAPAN,,0,0,0,0,0,250000
DAIHATSU,MIRA,2026,"9,910",11188.00,20,660,AT,PETROL,2WD,BROWN,JAPAN,,0,0,0,0,0,250000
DAIHATSU,ATRAI,2025,"16,160",17721.00,4,660,AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
HONDA,N,2023,"12,420",13837.00,"16,039",660,AT,PETROL,2WD,CREAM,JAPAN,,0,0,0,0,0,250000
HONDA,FREED,2026,"23,960",25845.00,3,"1,500",AT,HYBRID(PETROL),2WD,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,SIENTA,2026,"24,240",26127.00,7,"1,500",AT,PETROL,2WD,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,HIACE,2019,"21,420",24078.00,"37,400","2,700",AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
DAIHATSU,MIRA,2025,"8,170",9434.00,"4,740",660,AT,PETROL,2WD,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,NOAH,2024,"26,020",28178.00,"20,096","2,000",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,C-HR,2020,"16,750",18664.00,"23,080","1,800",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
NISSAN,NV350CARAVAN,2019,"9,710",11871.00,"116,722","2,500",AT,DIESEL,-,BLACK,JAPAN,,0,0,0,0,0,250000
BMW,3,2020,"24,460",26419.00,"17,710","2,000",AT,DIESEL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
DAIHATSU,HIJET,2021,"6,670",8136.00,"51,000",660,AT,PETROL,2WD,SILVER,JAPAN,,0,0,0,0,0,250000
HONDA,ZR-V,2023,"19,380",21346.00,"10,819","2,000",AT,HYBRID(PETROL),2WD,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,HIACE,2020,"20,270",22537.00,"67,609","2,800",AT,DIESEL,2WD,BLACK,JAPAN,,0,0,0,0,0,250000
VOLVO,V60,2023,"20,890",22757.00,"19,002","2,000",AT,HYBRID(PETROL),2WD,BLUE,JAPAN,,0,0,0,0,0,250000
HONDA,ZR-V,2023,"18,970",20933.00,"21,070","2,000",AT,HYBRID(PETROL),2WD,BLACK,JAPAN,,0,0,0,0,0,250000
MITSUBISHI,DELICA,2020,"16,670",18839.00,"107,395","2,300",AT,DIESEL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2020,"13,110",15324.00,"70,568","2,000",AT,HYBRID(PETROL),4WD,PEARL,JAPAN,,0,0,0,0,0,250000
NISSAN,NOTE,2025,"13,870",15521.00,"6,315","1,200",AT,HYBRID(PETROL),2WD,PEARL,JAPAN,,0,0,0,0,0,250000
NISSAN,NOTE,2018,"9,780",11391.00,"18,870","1,200",AT,HYBRID(PETROL),2WD,SILVER,JAPAN,,0,0,0,0,0,250000
Renault,MEGANE,2024,"34,540",36398.00,"1,627","1,800",MT,PETROL,2WD,YELLOW,JAPAN,,0,0,0,0,0,250000
TOYOTA,NOAH,2018,"16,310",18464.00,"29,566","2,000",AT,PETROL,2WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,ALPHARD,2022,"32,560",35083.00,"20,199","2,500",AT,PETROL,2WD,PEARL,JAPAN,,0,0,0,0,0,250000
SUZUKI,XBEE,2019,"7,170",8751.00,"84,065","1,000",AT,HYBRID(PETROL),2WD,BLUE,JAPAN,,0,0,0,0,0,250000
NISSAN,FAIRLADY,2023,"30,510",32282.00,"12,649","3,000",AT,PETROL,2WD,RED,JAPAN,,0,0,0,0,0,250000
NISSAN,XTRAIL,2019,"13,140",15245.00,"20,845","2,000",AT,PETROL,2WD,GREEN(D),JAPAN,,0,0,0,0,0,250000
NISSAN,LEAF,2021,"10,220",12055.00,"19,550",85,AT,ELECTRIC,2WD,METALIC,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2024,"20,950",23221.00,"11,969","1,400",AT,HYBRID(PETROL),2WD,METALIC,JAPAN,,0,0,0,0,0,250000
HONDA,VEZEL,2024,"18,000",19931.00,"15,686","1,500",AT,PETROL,2WD,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,HIACE,2023,"18,000",20178.00,"44,938","2,750",AT,DIESEL,2WD,SILVER,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2020,"11,350",13203.00,"75,462","1,800",AT,HYBRID(PETROL),2WD,SILVER,JAPAN,,0,0,0,0,0,250000
NISSAN,NT100CLIPPER,2020,"10,540",11938.00,"63,270",660,AT,PETROL,2WD,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,RAIZE,2026,"21,700",23451.00,3,"1,200",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,JIMNY,2025,"20,580",22317.00,30,"1,500",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
DAIHATSU,MOVE,2025,"13,520",14938.00,5,660,AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,COROLLA,2023,"21,900",23883.00,"28,100","1,800",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
CHRYSLER,GRAND,2020,"19,560",21936.00,"47,092","3,600",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,JIMNY,2023,"13,170",14473.00,"22,687",660,MT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2018,"14,550",16330.00,"52,226","1,800",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
HONDA,N,2021,"5,700",7053.00,"44,730",660,AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
SUBARU,BRZ,2021,"17,260",18839.00,"30,811","2,400",MT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
MAZDA,MAZDA3,2019,"12,170",13923.00,"15,919","2,000",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,RAV4,2019,"17,560",19620.00,"47,000","2,500",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,SIENTA,2023,"11,520",13367.00,"67,284","1,500",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,HARRIER,2023,"16,780",18938.00,"29,420","2,000",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
DAIHATSU,MOVE,2021,"5,170",6514.00,"18,200",660,AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,YARIS,2020,"9,180",10676.00,"19,665","1,500",MT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,HARRIER,2023,"20,600",22689.00,"38,269","2,000",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
NISSAN,KICKS,2020,"11,270",13114.00,"38,170","1,200",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
MAZDA,CX-60,2023,"22,080",24259.00,"27,290","2,500",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,HARRIER,2021,"21,310",23472.00,"34,682","2,000",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
NISSAN,NV200VANETTE,2021,"10,310",12259.00,"33,212","1,600",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
NISSAN,NV150,2020,"5,970",7640.00,"29,539","1,500",AT,PETROL,2WD,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,HARRIER,2021,"18,220",20288.00,"34,262","2,000",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,HARRIER,2023,"18,100",20166.00,"25,378","2,500",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
HONDA,N,2019,"5,020",6367.00,"51,599",660,AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
NISSAN,ROOX,2020,"5,890",7245.00,"52,000",660,AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
NISSAN,NT100CLIPPER,2020,"5,310",6763.00,"75,000",660,AT,PETROL,2WD,WHITE,JAPAN,,0,0,0,0,0,250000
HONDA,ODYSSEY,2021,"16,230",18384.00,"87,305","2,400",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
MAZDA,CX-60,2023,"16,290",18447.00,"41,620","3,300",AT,DIESEL,2WD,-,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2023,"16,290",18446.00,"65,516","1,500",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
MITSUBISHI,ECLIPSE,2022,"13,820",15819.00,"61,547","2,400",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2019,"11,500",13243.00,"60,092","1,800",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
MITSUBISHI,OUTLANDER,2018,"14,980",17107.00,"32,997","2,400",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,TOWNACE,2023,"10,420",12262.00,"39,558","1,500",MT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,HARRIER,2022,"19,650",21730.00,"39,782","2,500",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
MITSUBISHI,DELICA,2019,"15,580",17738.00,"115,816","2,300",AT,DIESEL,4WD,-,JAPAN,,0,0,0,0,0,250000
HONDA,SHUTTLE,2020,"6,600",8282.00,"64,721","1,500",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
HONDA,FIT,2022,"9,640",11245.00,"39,241","1,500",AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
DAIHATSU,MIRA,2023,"6,470",7721.00,"15,967",660,AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,SIENTA,2019,"7,520",9215.00,"90,000","1,490",AT,PETROL,-,SILVER,JAPAN,,0,0,0,0,0,250000
TOYOTA,HILUX,2021,"17,400",21664.00,"197,760","2,400",AT,DIESEL,2WD,WHITE,THAILAND,,0,0,0,0,0,250000
TOYOTA,HILUX,2023,"24,600",28923.00,"73,280","2,800",AT,DIESEL,4WD,WHITE,THAILAND,,0,0,0,0,0,250000
TOYOTA,HILUX,2023,"22,200",26458.00,"109,235","2,400",AT,DIESEL,2WD,GRAY,THAILAND,,0,0,0,0,0,250000
TOYOTA,FORTUNER,2020,"33,500",37673.00,"149,273","2,400",AT,DIESEL,2WD,BLACK,THAILAND,,0,0,0,0,0,250000
TOYOTA,FORTUNER,2020,"28,900",33073.00,"170,000","2,400",AT,DIESEL,2WD,WHITE,THAILAND,,0,0,0,0,0,250000
TOYOTA,FORTUNER,2026,"49,600",53773.00,"7,421","2,400",AT,DIESEL,2WD,WHITE,THAILAND,,0,0,0,0,0,250000
TOYOTA,FORTUNER,2021,"40,700",44873.00,"103,096","2,400",AT,DIESEL,4WD,WHITE,THAILAND,,0,0,0,0,0,250000
TOYOTA,FORTUNER,2018,"29,000",33173.00,"114,289","2,400",AT,DIESEL,4WD,WHITE,THAILAND,,0,0,0,0,0,250000
FORD,Ranger,2021,"31,900",36573.00,"84,195","2,000",AT,DIESEL,4WD,GRAY,THAILAND,,0,0,0,0,0,250000
FORD,EVEREST,2020,"25,200",29308.00,"234,000","2,000",AT,DIESEL,2WD,BLACK,THAILAND,,0,0,0,0,0,250000
TOYOTA,LAND,2023,"29,100",31623.00,"44,089","2,693",AT,PETROL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,LAND,2023,"28,350",30873.00,"33,500","2,693",AT,PETROL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
LEXUS,RC,2023,"32,200",34058.00,"27,050","2,493",AT,HYBRID(PETROL),2WD,GRAY,JAPAN,,0,0,0,0,0,250000
VOLKSWAGEN,GOLF,2018,"9,010",10825.00,"44,944","1,200",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
FORD,Ranger,2019,"25,700",30373.00,"140,000","2,000",AT,DIESEL,4WD,GRAY,THAILAND,,0,0,0,0,0,250000
TOYOTA,VELLFIRE,2021,"23,350",25808.00,"56,690","2,500",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
HONDA,N,2019,"7,090",8458.00,"69,730",660,AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2020,"11,350",13091.00,"51,250","1,800",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,CROWN,2023,"23,670",25748.00,"24,200","2,500",AT,PETROL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2019,"14,520",16647.00,"59,200","2,000",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
HONDA,N,2025,"10,040",11434.00,"1,400",660,AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2024,"18,580",20408.00,"21,430","2,000",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,RAV4,2019,"20,740",22893.00,"62,350","2,500",AT,PETROL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,YARIS,2023,"16,700",18506.00,"19,800","1,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,NOAH,2023,"26,000",28258.00,"21,600","1,800",AT,PETROL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
SUZUKI,SOLIO,2025,"14,580",16248.00,"1,860","1,200",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2023,"18,880",20712.00,"26,900","2,000",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,HARRIER,2023,"25,110",27268.00,"34,700","2,500",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2019,"16,790",18847.00,"28,620","2,000",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,AQUA,2021,"5,060",6513.00,"134,000","1,490",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,LAND,2022,"29,120",31643.00,"11,750","2,700",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,AQUA,2021,"9,360",10858.00,"69,200","1,500",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,AQUA,2019,"8,440",9928.00,"27,780","1,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
BMW,1,2023,"17,350",19158.00,"19,100","1,500",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,AQUA,2021,"7,870",9352.00,"65,530","1,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
HONDA,VEZEL,2018,"10,310",12142.00,"64,665","1,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
DAIHATSU,ATRAI,2025,"12,900",14428.00,10,660,AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
HONDA,N,2022,"8,520",9900.00,"41,515",660,AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,ESQUIRE,2019,"14,330",16448.00,"61,545","2,000",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2025,"17,860",20035.00,"32,775","2,000",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,JIMNY,2020,"11,930",13338.00,"62,300",660,AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
NISSAN,NOTE,2019,"8,490",10086.00,"9,000","1,200",AT,HYBRID(PETROL),-,SILVER,JAPAN,,0,0,0,0,0,250000
TOYOTA,RAIZE,2020,"12,530",14175.00,"46,100","1,000",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2023,"17,860",20035.00,"33,480","2,000",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,ALTO,2021,"5,250",6491.00,"28,230",660,AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
HONDA,STEPWAGON,2022,"23,350",25608.00,"4,341","2,000",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
MINI,MINI,2018,"11,850",13374.00,"61,000","2,000",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,CROWN,2023,"27,640",29698.00,"39,500","2,400",AT,HYBRID(PETROL),4WD,-,JAPAN,,0,0,0,0,0,250000
Renault,MEGANE,2021,"23,060",24835.00,"34,660","1,790",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
SUZUKI,ALTO,2024,"10,020",11300.00,"3,210",660,AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2018,"7,990",10120.00,"77,471","1,200",AT,HYBRID(PETROL),-,SILVER,JAPAN,,0,0,0,0,0,250000
SUZUKI,JIMNY,2026,"20,770",22511.00,30,"1,500",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,RAIZE,2023,"13,400",15055.00,"30,136","1,200",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
DAIHATSU,HIJET,2022,"5,710",7167.00,"97,956",660,AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,RAV4,2021,"25,660",27818.00,"11,980","2,500",AT,HYBRID(PETROL),4WD,-,JAPAN,,0,0,0,0,0,250000
NISSAN,NOTE,2022,"7,400",8982.00,"96,582","1,200",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
HONDA,FREED,2020,"14,190",16075.00,"66,400","1,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
HONDA,NWGN,2020,"6,730",8091.00,"53,000",660,AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,YARIS,2020,"6,270",7736.00,"62,501","1,000",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
HONDA,VEZEL,2021,"15,540",17441.00,"6,866","1,500",AT,HYBRID(PETROL),-,PEARL,JAPAN,,0,0,0,0,0,250000
CHRYSLER,JEEP,2025,"49,350",51873.00,500,"2,000",AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
SUZUKI,ALTO,2021,"5,670",6915.00,"55,711",660,AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2020,"10,850",12585.00,"147,000","1,800",AT,HYBRID(PETROL),-,BLACK,JAPAN,,0,0,0,0,0,250000
SUZUKI,JIMNY,2025,"25,270",26946.00,73,"1,500",AT,PETROL,4WD,BLUE(D),JAPAN,,0,0,0,0,0,250000
SUZUKI,LANDY,2022,"13,340",15448.00,"34,326","2,000",AT,HYBRID(PETROL),2WD,SILVER,JAPAN,,0,0,0,0,0,250000
HONDA,VEZEL,2024,"18,230",20165.00,"42,669","1,500",AT,HYBRID(PETROL),4WD,PEARL,JAPAN,,0,0,0,0,0,250000
NISSAN,CARAVAN,2026,"32,700",35023.00,25,"2,400",AT,DIESEL,4WD,GRAY,JAPAN,,0,0,0,0,0,250000
SUBARU,XV,2019,"10,680",12518.00,"65,113","2,000",AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
SUZUKI,ALTO,2021,"5,350",6591.00,"39,900",660,MT,PETROL,4WD,BLUE(L),JAPAN,,0,0,0,0,0,250000
TOYOTA,VELLFIRE,2021,"22,810",25268.00,"83,898","2,500",AT,HYBRID(PETROL),4WD,PEARL,JAPAN,,0,0,0,0,0,250000
MITSUBISHI,DELICA,2026,"37,110",39533.00,8,"2,200",AT,DIESEL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
SUZUKI,EVERY,2020,"8,220",9702.00,"72,632",660,AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,RAIZE,2022,"12,010",13649.00,"41,114","1,200",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
NISSAN,LEAF,2019,"8,990",10808.00,"72,768",0,AT,ELECTRIC,-,GRAY,JAPAN,,0,0,0,0,0,250000
TOYOTA,ALPHARD,2023,"47,100",49623.00,"26,971","2,500",AT,HYBRID(PETROL),4WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,HIACE,2023,"37,930",40653.00,"33,743","2,700",AT,PETROL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
PORSCHE,CAYENNE,2021,"43,840",46263.00,"19,100","3,000",AT,PETROL,4WD,BEIGE,JAPAN,,0,0,0,0,0,250000
TOYOTA,COROLLA,2023,"22,970",25026.00,"13,000","1,800",AT,PETROL,2WD,PEARL,JAPAN,,0,0,0,0,0,250000
VOLVO,V90,2018,"14,260",16265.00,"57,459","2,000",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
SUZUKI,JIMNY,2021,"19,310",21015.00,"30,724","1,500",MT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2020,"19,310",21154.00,"44,756","1,800",AT,PLUG-IN HYBRID(PETROL),-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2022,"22,170",24458.00,"50,502","1,800",AT,HYBRID(PETROL),2WD,BLACK,JAPAN,,0,0,0,0,0,250000
MAZDA,ATENZA,2018,"10,550",12394.00,"46,670","2,000",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,ALPHARD,2021,"20,360",22863.00,"74,464","2,500",AT,PETROL,2WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,ALPHARD,2018,"32,530",35053.00,"87,412","2,500",AT,HYBRID(PETROL),4WD,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,VELLFIRE,2019,"25,710",28233.00,"68,697","2,500",AT,PETROL,-,WINE,JAPAN,,0,0,0,0,0,250000
NISSAN,CLIPPER,2025,"11,600",13115.00,8,660,AT,PETROL,-,BLUE,JAPAN,,0,0,0,0,0,250000
